pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score
Kapteyn c,Kapteyn,1,1,Radial Velocity,2014.0,121.54,0.311,0.23,7.0,,,151.46161690537346,3550.0,0.291,0.281,-1.9295278803322202,,-0.89,,,0.12160497467099368,0.1182148595093575,0.2280543976275135,0.0,0.0,,,0.626740799202993,0.3340330732481798,0.09855529532996435
HIP 105854 b,HIP 105854,1,1,Radial Velocity,2014.0,184.2,0.81,0.02,2606.1,,,,4780.0,,2.1,1.67,,0.31,K2 III,,71.29022119908521,7.074149607875479,12.639208487521541,0.0,0.0,,,0.989302078617846,0.39119361792223023,0.1065277195439838
CoRoT-24 b,CoRoT-24,1,2,Transit,2014.0,5.1134,0.056,0.0,5.7,3.7,0.9,1070.0,4950.0,0.86,0.91,-0.14335512687617238,11.0,0.3,K1 V,13.901273517394202,229.22860904048758,0.8708124016757471,1.5418093594484998,0.0,0.0,0.0,0.1631133822690317,0.9994445987368581,0.9963157601005641,0.30232034533324015
CoRoT-24 c,CoRoT-24,1,2,Transit,2014.0,11.759,0.098,0.0,28.0,5.0,1.3,850.0,4950.0,0.86,0.91,-0.14335512687617238,11.0,0.3,K1 V,26.504037428286278,74.85015805403677,0.8708124016757471,1.5418093594484998,0.0,0.0,0.0,0.20518437477149595,0.9994445987368581,0.9963157601005641,0.31073454606028733
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,1,1,Microlensing,2014.0,,1.7,,1500.0,,,,,,0.37,-1.5112939657655176,,,,,0.010661251572567325,,,,,,,,0.549833997312478,
Kepler-419 c,Kepler-419,1,2,Transit Timing Variations,2014.0,675.47,1.68,0.184,2320.1,,,288.6282870496625,6430.0,1.74,1.39,0.5005518008893327,,0.176,,,1.1218459836104342,1.721311123610265,2.8488550463140414,0.0,0.0,,,0.6348146438036448,0.9999695684430994,0.2595913892572547
HATS-4 b,HATS-4,1,1,Transit,2014.0,2.516729,0.0362,0.013,420.471,11.433,1.55,1315.0,5403.0,0.925,1.001,-0.187,2.1,0.43,G,67.9212929901878,496.1155721308038,0.8128328822686675,1.406850066336136,0.0,0.0,0.0,0.10331803610214416,0.9645526223828957,0.9985137325558942,0.2877237782899731
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2,1,Microlensing,2014.0,,0.702,,1.66,,,,,,0.1127,-3.318266293838627,,,,,0.0009751231835300913,,,,,,,,0.085254888669533,
XO-2 S b,XO-2 S,2,3,Radial Velocity,2014.0,18.157,0.13,0.18,82.6358,,,660.4646639598652,5399.0,1.0,0.98,-0.030708735076268038,,0.39,,,55.132103185676954,0.9732353840696136,1.6847974469481541,0.0,0.0,,,0.965240486386312,0.9981670610575072,0.1470909332402291
XO-2 S c,XO-2 S,2,3,Radial Velocity,2014.0,120.8,0.4756,0.1528,435.409,,,348.73892629543803,5399.0,1.02,0.982,-0.027609792745676175,7.1,0.39,,,4.1486473076029355,0.9767138843570342,1.6908191848538894,0.0,0.0,,,0.965240486386312,0.9982032904694216,0.2037335880683543
HD 150706 b,HD 150706,1,1,Radial Velocity,2012.0,5894.0,6.7,0.38,861.28,,,99.5234156740752,5961.0,0.96,1.17,0.23865051611156565,3.0,-0.01,G0 V,,0.03859232208698845,1.2972251003451878,2.189011641157461,0.0,0.0,,,0.8144625029538105,0.9997254218438986,0.13848292563078635
CoRoT-22 b,CoRoT-22,1,1,Transit,2014.0,9.75598,0.092,0.077,12.2,4.88,0.249,885.0,5939.0,1.136,1.099,0.14349192348221693,3.3,0.17,G3 V,17.708754896942924,164.40547218112528,1.163642088655884,1.9654634911799977,0.0,0.0,0.0,0.13872920567379,0.8220632010166767,0.9994416689472329,0.28347181404130073
Kepler-412 b,Kepler-412,1,1,Transit,2014.0,1.7208604,0.02897,,299.07803,15.031269,0.52,1850.0,5750.0,1.287,1.167,0.23474799615879563,,0.27,,49.95885253170961,2045.7426794189184,1.3024245765489053,2.218271494517775,0.0,0.0,0.0,0.05392586526870335,0.8824969025845953,0.9997170620600901,0.2713651196047146
WASP-117 b,WASP-117,1,1,Transit,2014.0,10.02165,,0.3,95.349,11.88154,0.31322003819227084,,6040.0,1.22,1.29,0.3870639860473714,,-0.11,,31.727783016102705,,1.534079002350703,2.579951995578664,,,0.0,,0.7863482208771538,0.9999172827771484,0.2529020674645727
GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014.0,11.4407,0.072,0.094,3.03,,,365.49347503905875,3607.0,0.38,0.38,-1.655,,-0.34,M1,,4.269087016986184,0.16175587200910072,0.31078702341496034,0.0,0.0,,,0.6497218772010586,0.574442516811659,0.1290811033161458
WASP-104 b,WASP-104,2,1,Transit,2014.0,1.7554137,0.02918,0.0,404.263,12.745,1.074,1516.0,5475.0,0.963,1.076,0.11134294965629639,3.0,0.32,G8,63.07831739000974,1517.6526149548752,1.1426059447200807,1.9708584546526708,0.0,0.0,0.0,0.08040301527952272,0.9510973184771084,0.9992973859779583,0.2821192055525303
WASP-106 b,WASP-106,1,1,Transit,2014.0,9.28969,0.0901,0.023,613.40882551,12.10569916,1.9051623395816002,1069.3015557699523,6002.0,1.47,1.175,0.2451325331271428,,-0.02,,79.7256546871566,216.61221891421812,1.304796039448708,2.1979125646252027,0.0,0.0,0.0,0.13234901448100714,0.8000252414495661,0.9997388096809043,0.28045353888983005
HD 14067 b,HD 14067,1,1,Radial Velocity,2014.0,2744.0,5.15,0.65,4862.7746271,,,329.5425175947236,4815.0,12.4,2.4,1.898,0.69,-0.1,G9 III,,2.9811617607684977,9.18417848058377,16.3780991405113,0.0,0.0,,,0.9924232934980745,0.280163725503877,0.1831098828163358
HIP 67851 b,HIP 67851,1,2,Radial Velocity,2015.0,89.23,0.42,0.13,365.50266805,,,769.000997793072,4840.0,5.45,1.28,1.16673,,0.01,K0 III,,83.22071048575995,3.9532380708774078,7.04031893069332,0.0,0.0,,,0.9943272621977464,0.9999085841261478,0.14953978186465014
HIP 67851 c,HIP 67851,1,2,Radial Velocity,2015.0,3128.41,4.55,0.3,1579.60718279,,,233.63927513749914,4840.0,5.45,1.28,1.16673,,0.01,K0 III,,0.709099544967422,3.9532380708774078,7.04031893069332,1.0,0.3032653298563167,,,0.9943272621977464,0.9999085841261478,0.5246493240239172
HIP 97233 b,HIP 97233,1,1,Radial Velocity,2014.0,1062.26506,2.491,0.63,6098.17364511,,,,,,1.81,0.9018750120421458,,,,,1.2856642179291278,,,,,,,,0.5672093396439956,
WASP-94 A b,WASP-94 A,2,2,Transit,2014.0,3.95019,,0.0,158.915,17.71022,0.15763208598762202,,6170.0,1.48,1.67,0.7795076490165413,,0.26,,33.549688385177596,,2.397815690818376,4.010587599903607,,,0.0,,0.7377133090335346,0.6936621970118919,0.2275734185135152
WASP-94 B b,WASP-94 B,2,2,Radial Velocity,2014.0,2.00839,0.0335,0.0,196.411,,,1691.178135019136,6040.0,1.35,1.24,0.3269758980678227,4.0,0.23,F9,,1891.8481907803832,1.4315406396011443,2.4075071259248024,0.0,0.0,,,0.7863482208771538,0.9998636296729204,0.13289831174727673
KIC 10001893 b,KIC 10001893,1,3,Orbital Brightness Modulation,2014.0,0.2197,,,,,,,27500.0,,,,,,,,,,,,,,,2.8574665016319002e-58,,
KIC 10001893 c,KIC 10001893,1,3,Orbital Brightness Modulation,2014.0,0.32528,,,,,,,27500.0,,,,,,,,,,,,,,,2.8574665016319002e-58,,
KIC 10001893 d,KIC 10001893,1,3,Orbital Brightness Modulation,2014.0,0.81161,,,,,,,27500.0,,,,,,,,,,,,,,,2.8574665016319002e-58,,
Kepler-424 c,Kepler-424,1,2,Radial Velocity,2014.0,223.3,0.73,,2215.18,,,273.27699607464945,5460.0,0.94,1.01,-0.15,,0.44,,,1.3284777338790354,0.8462343269766335,1.4606891527474437,0.0,0.0,,,0.9540661958837778,0.9986414800495711,0.2948097042283716
WASP-69 b,WASP-69,1,1,Transit,2014.0,3.86813881,0.0453,0.0,82.58,11.21,0.32300529340937795,971.0,4792.0,0.801,0.83,-0.48149,1.8,0.35,K,30.398535107200363,160.81020144595465,0.5938979280576839,1.06041237373705,0.0,0.0,0.0,0.1132331586137201,0.9904318466552283,0.9918374288468401,0.2913097994744411
WASP-70 A b,WASP-70 A,2,1,Transit,2014.0,3.7130203,0.04853,0.0,187.512,13.047,0.499,1387.0,5763.0,1.215,1.106,0.1531429443903782,9.5,-0.006,G4,42.45972963958805,604.1188148883167,1.1850101029035247,2.017118073482007,0.0,0.0,0.0,0.07870887605408802,0.8786480243158663,0.9994793959258891,0.27599717487089914
WASP-84 b,WASP-84,1,2,Transit,2014.0,8.52349648,0.0778,,220.0,10.72,0.98,732.0,,0.768,0.853,-0.24167839091366944,,,K0,50.73783951065471,94.70271179103001,,,,,0.0,0.18800382885795383,,0.9935036677156616,0.22714602251169758
TYC 1422-614-1 b,TYC 1422-614-1,1,2,Radial Velocity,2014.0,198.4,0.69,0.06,794.5,,,667.9015365202397,4806.0,6.85,1.15,1.35,5.89,-0.2,,,47.022078104775055,4.888811056191252,8.722427142145495,0.0,0.0,,,0.9916713216749286,0.9996646498695336,0.14931023124910436
TYC 1422-614-1 c,TYC 1422-614-1,1,2,Radial Velocity,2014.0,559.3,1.37,0.048,3178.0,,,473.9982129962672,4806.0,6.85,1.15,1.35,5.89,-0.2,,,11.92775927629783,4.888811056191252,8.722427142145495,0.0,0.0,,,0.9916713216749286,0.9996646498695336,0.1496580524971875
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,2,1,Microlensing,2014.0,,15.0,,57.0,,,,,,0.71,-0.5205957794832365,,,,,0.0013403607517632548,,,,,,,,0.973403006423134,
Kepler-289 d,Kepler-289,1,4,Transit,2014.0,66.0282,,,5.33,3.03,1.14,,5990.0,1.0,1.08,0.061,0.65,0.05,,14.85457780780675,,1.056051643574033,1.7798206131346248,,,0.0,,0.804286282838474,0.9993249172693672,0.2542956465051045
HD 5319 c,HD 5319,1,2,Radial Velocity,2014.0,872.2,1.93,0.183,334.67499,,,311.6093120816652,4871.0,4.06,1.27,0.36331302334584903,,,,,0.6197241283821527,1.5656118545899058,2.7835800720225063,1.0,0.8302320823400083,,,0.9963088291813023,0.9998989708060922,0.5470472896639341
HD 10442 b,HD 10442,1,1,Radial Velocity,2014.0,1032.3,2.01,0.132,472.61321,,,214.48719921991366,4912.0,1.97,1.01,0.01512480823924899,,,,,0.25629060920067515,1.0467663300199552,1.8570537851180036,0.0,0.0,,,0.9982805909913701,0.9986414800495711,0.25500849377207596
HD 75784 b,HD 75784,1,2,Radial Velocity,2014.0,341.2,1.032,0.097,317.83,,,389.6448063701611,4867.0,3.4,1.26,0.35129690791147017,,,,,2.1083247804909493,1.5443591926147329,2.7463794875653242,0.0,0.0,,,0.9960768269415046,0.9998883466593704,0.16701479382846746
GJ 3293 b,GJ 3293,1,4,Radial Velocity,2015.0,30.5987,0.14339,0.06,23.54,,,256.6065538620981,3466.0,0.404,0.42,-1.65758,,0.02,M2.5,,1.0699962866693413,0.16226895533824737,0.31495349331332295,0.0,0.0,,,0.5927849723813008,0.6681877721681662,0.24273539198301505
GJ 3293 c,GJ 3293,1,4,Radial Velocity,2015.0,122.6196,0.36175,0.11,21.09,,,161.5559311512561,3466.0,0.404,0.42,-1.65758,,0.02,M2.5,,0.168113627925769,0.16226895533824737,0.31495349331332295,0.0,0.0,,,0.5927849723813008,0.6681877721681662,0.12813038022450263
GJ 3341 b,GJ 3341,1,1,Radial Velocity,2015.0,14.207,0.089,0.31,6.6,,,345.40410960787494,3526.0,0.439,0.47,-1.538,,-0.09,M2.5,,3.6578002622160373,0.18573325484268619,0.35892692546406024,0.0,0.0,,,0.6170428004223437,0.7685247834990175,0.16427431398672354
HIP 116454 b,HIP 116454,2,1,Transit,2014.0,9.1004157,0.0792,0.215,9.7,2.469,3.53,753.2,5048.0,0.758,0.8,-0.47314,5.5,0.0,,22.199507764767553,53.630227200194106,0.5932929486867645,1.045119252924964,0.0,0.0,1.0,0.3118527042511384,0.9994881310496332,0.9890130573694068,0.41156050535005734
HD 564 b,HD 564,1,1,Radial Velocity,2014.0,492.3,1.2,0.096,104.88,,,238.8235803092116,5902.0,1.01,0.961,-0.06046814316009132,5.5,-0.2,G2/G3 V,,0.6041842012225598,0.9214776085727694,1.5589365122969876,1.0,0.9500886338026269,,,0.8346015205890005,0.9977843691081794,0.5690032322079109
HD 30669 b,HD 30669,1,1,Radial Velocity,2014.0,1684.0,2.69,0.18,149.37,,,138.53077112447616,5400.0,0.91,0.92,-0.12674260429055653,4.8,0.13,G9 V,,0.10321738110930848,0.8713310819173782,1.5083154936138936,0.0,0.0,,,0.9650691177896804,0.9966651926925867,0.16323979546122414
Kepler-755 b,Kepler-755,2,2,Transit,2016.0,1.269090374,,,,1.76,,,5043.0,0.77,0.82,-0.3016515166569917,4.9,-0.01,,,,0.7229416330991795,1.2738302608430598,,,0.0,,0.9995891955143901,0.990986701347152,0.14933620473545187
HD 108341 b,HD 108341,2,1,Radial Velocity,2014.0,1129.0,2.0,0.85,1112.4,,,141.98617430948977,5122.0,0.79,0.843,-0.25960348881340195,4.9,0.04,K2 V,,0.13751070854910843,0.7563277881436332,1.327294150017645,0.0,0.0,,,0.9966979083805702,0.9928253443909252,0.1675704603248389
HD 103720 b,HD 103720,1,1,Radial Velocity,2014.0,4.5557,0.0498,0.086,197.046,,,847.2250642552931,5017.0,0.73,0.794,-0.35062824150516303,3.8,-0.02,K3 V,,179.8510894786525,0.6840409719739687,1.206904540883069,0.0,0.0,,,0.9999357798399805,0.988341583445167,0.14917877322836015
BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,2014.0,1634.0,2.36,0.05,206.5895,,,104.42723042331109,4550.0,0.639,0.651,-0.8041,7.4,-0.35,,,0.028188761429213772,0.4138173726290236,0.7488802086641028,0.0,0.0,,,0.9559974818330998,0.9530238543217165,0.14736840345084382
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,1,1,Microlensing,2014.0,,0.8,,4100.0,,,,,,0.096,-3.5620506843615103,,,,,0.0004283209742237709,,,,,,,,0.0731011734223782,
BD+49 828 b,BD+49 828,1,1,Radial Velocity,2015.0,2590.0,4.2,0.35,508.5,,,293.2788178908522,4943.0,7.6,1.52,1.47,2.34,-0.19,K0,,1.6730211035523728,5.581209423536428,9.88539211467994,0.0,0.0,,,0.9992782605792835,0.877662286329155,0.27561026897156954
HD 145934 b,HD 145934,1,1,Radial Velocity,2015.0,2751.53433,4.89,0.078,658.5404593,,,,,,2.058,1.0970587964924494,,,,,0.5229270146300146,,,,,,,,0.4114589997683394,
Kepler-445 d,Kepler-445,1,3,Transit,2015.0,8.15275,,0.0,,1.25,,,3157.0,0.21,0.18,-2.6065462321384287,,0.27,M4,,,0.05516180334954892,0.10961651682384416,,,1.0,,0.47009950736515127,0.15446526508353475,0.12842052914505953
HD 95127 b,HD 95127,1,1,Radial Velocity,2015.0,482.0,1.28,0.11,3378.5329,,,1053.0631384728017,4218.0,41.01,3.7,1.9887060342344827,,-0.18,,,59.46837822728509,10.454653215312547,19.29471501996917,0.0,0.0,,,0.872934964725997,0.09493704253287705,0.07648039015538116
HD 216536 b,HD 216536,1,1,Radial Velocity,2015.0,148.60001,0.61,0.38,333.7215,,,821.3800487161155,4639.0,9.83,0.81,-0.3203024339247258,,-0.17,,,1.2853988175221718,0.7195888643125877,1.2957021651515814,0.0,0.0,,,0.9714551060233906,0.9900481981330957,0.14701978235118796
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,1,1,Microlensing,2015.0,,3.48,,206.58846455,,,,,,0.9,-0.16015121696236292,,,,,0.05710712480833206,,,,,,,,0.995929862284104,
Kepler-1734 b,Kepler-1734,1,1,Transit,2021.0,6.796850204,,,,3.08851092,,,6061.0,0.97,1.05,0.07416254674478334,,-0.1,,,,1.0691343378393772,1.7964257522942304,,,0.0,,0.7786760118750988,0.9990889488055994,0.13223030736639987
WASP-82 b,WASP-82,1,1,Transit,2015.0,2.70579,,0.0,371.8611,18.15858,0.3422052730993803,,6480.0,2.1,1.48,0.5959160038823509,,0.12,,50.6836001021713,,1.9172759832269002,3.1669296176089,,,0.0,,0.6146172543567752,0.9381674193886165,0.23484109970574518
K2-3 b,K2-3,1,3,Transit,2015.0,10.0546535,0.0747,0.107,5.11,2.078,3.11,501.3,3844.0,0.546,0.549,-1.23136,6.9,-0.157,M V,17.563283076229922,10.51958958354555,0.2607526060971237,0.49289511760195615,0.0,0.0,0.0,0.4760888715554876,0.7430710926816287,0.8797431375322493,0.33630975539357894
K2-3 c,K2-3,1,3,Transit,2015.0,24.646729,0.1357,0.048,2.68,1.582,3.7,371.8,3844.0,0.546,0.549,-1.23136,6.9,-0.157,M V,14.577470798024486,3.187721008795069,0.2607526060971237,0.49289511760195615,0.0,0.0,1.0,0.665525732652791,0.7430710926816287,0.8797431375322493,0.4848996255393255
K2-3 d,K2-3,1,3,Transit,2015.0,44.55603,0.2014,0.091,2.2,1.458,3.911125103143422,305.2,3844.0,0.546,0.549,-1.23136,6.9,-0.157,M V,13.757850982214991,1.4471750536524046,0.2607526060971237,0.49289511760195615,0.0,0.0,1.0,0.79531011590696,0.7430710926816287,0.8797431375322493,0.5999330557785372
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,1,1,Microlensing,2015.0,,1.89,,280.0,,,,,,0.211,-2.3650114064580756,,,,,0.0012079945785748048,,,,,,,,0.19940775684866852,
WASP-20 b,WASP-20,2,1,Transit,2015.0,,,,,15.46839337,0.156491,1362.0,,1.242,,,,,,,,,,,,0.0,,,,3.87303333603035e-74
HD 1605 b,HD 1605,1,2,Radial Velocity,2015.0,577.2,1.492,0.095,296.85322,,,331.558189753243,4915.0,3.49,1.33,0.81,4.36,0.22,K1 IV,,2.9004297676735957,2.613564462611327,4.635954111570903,0.0,0.0,,,0.9983957326592398,0.9999445514752772,0.23094147100099166
HD 1605 c,HD 1605,1,2,Radial Velocity,2015.0,2149.0,3.584,0.099,1150.5446,,,213.92432527143353,4915.0,3.49,1.33,0.81,4.36,0.22,K1 IV,,0.5026480453138199,2.613564462611327,4.635954111570903,1.0,0.9470058579669858,,,0.9983957326592398,0.9999445514752772,0.5500368868375823
HD 1666 b,HD 1666,1,1,Radial Velocity,2015.0,270.0,0.94,0.63,2040.0,,,399.23953429567155,6317.0,1.93,1.5,0.73,1.76,0.37,F7 V,,6.077770443302995,2.251775896941794,3.743702452779515,0.0,0.0,,,0.6801499434813724,0.9072092331385837,0.13019480625619195
HD 67087 b,HD 67087,1,2,Radial Velocity,2015.0,352.2,1.08,0.17,973.0,,,334.4765054086312,6330.0,1.55,1.36,0.54,1.45,0.25,F8 V,,2.9727096232212933,1.808428806246069,3.0050347211904267,0.0,0.0,,,0.6749687476974934,0.9999589221322353,0.20071909784214384
Kepler-265 c,Kepler-265,1,4,Transit,2014.0,17.028937,0.127,,,2.63,,758.4635105455641,5835.0,1.103,,,,,,,,,,,,0.0,,0.8564675155658849,,0.0685174012452711
HD 67087 c,HD 67087,1,2,Radial Velocity,2015.0,2374.0,3.86,0.76,1540.0,,,176.9228157023907,6330.0,1.55,1.36,0.54,1.45,0.25,F8 V,,0.23271554300285355,1.808428806246069,3.0050347211904267,0.0,0.0,,,0.6749687476974934,0.9999589221322353,0.17506436611428905
CoRoT-28 b,CoRoT-28,1,1,Transit,2015.0,5.20851,0.0603,0.047,153.82972,10.704595,0.69,1234.145914433384,5150.0,1.78,1.01,0.01512480823924899,12.0,0.15,G8/9 IV,42.45736399283577,284.76734355630566,1.0365083667929171,1.8164184090511057,0.0,0.0,0.0,0.10012212604963411,0.9950124791926823,0.9986414800495711,0.2895303271488114
CoRoT-29 b,CoRoT-29,1,1,Transit,2015.0,2.85057,0.0386,0.082,270.1555,10.0881,1.45,1120.2663273333428,5260.0,0.9,0.97,-0.04629893006814309,4.5,0.2,K0 V,57.958914113882905,603.2904639412235,0.9613814579793564,1.6755577656664278,0.0,0.0,0.0,0.12753485596908237,0.9850900484698627,0.9979746796109501,0.294172402644172
HAT-P-54 b,HAT-P-54,1,1,Transit,2015.0,3.799847,0.04117,0.074,241.5508,10.581296,1.118,818.0,4390.0,0.617,0.645,-0.9017,3.9,-0.127,,53.51220307056414,73.98407801158649,0.3723393251414615,0.6801012853131441,0.0,0.0,0.0,0.17132465689968626,0.9206375232332187,0.9502634884414434,0.2944343774294958
HD 100546 b,HD 100546,1,1,Imaging,2014.0,,53.0,,2701.5414595,77.3421,0.032174762959570904,,10500.0,,2.4,1.5,0.0055,,B9 Vne,66.19357864945698,0.011257663439545672,4.679197898503256,6.874564271652861,0.0,0.0,0.0,,5.993665986784813e-05,0.280163725503877,0.13961625571806083
Kepler-432 c,Kepler-432,2,2,Radial Velocity,2015.0,406.2,,0.498,772.3269,,,,4995.0,4.06,1.32,0.4220087592204746,4.2,-0.07,,,,1.6664653722672378,2.9436242533962256,,,,,0.9999944444598765,0.9999387202603833,
HATS-6 b,HATS-6,1,1,Transit,2015.0,3.3252725,0.03623,0.0,101.38777,11.186582,0.399,712.8,3724.0,0.57,0.574,-0.8438083766070928,8.1,0.2,M1 V,33.71802302754214,109.15784552937728,0.40949995283758445,0.7803916614267224,0.0,0.0,0.0,0.16389799237152577,0.6964098765535682,0.9037844582893072,0.27175730067896253
HD 7924 c,HD 7924,1,3,Radial Velocity,2015.0,15.299,0.1134,0.098,7.86,,,583.6,5075.0,0.7821,0.832,-0.27956835798246626,,-0.15,K0.5 V,,40.85126720739452,0.7405771511966326,1.30276453598868,0.0,0.0,,,0.9987507809245809,0.9919977651857838,0.14934001911700745
HD 7924 d,HD 7924,1,3,Radial Velocity,2015.0,24.451,0.1551,0.21,6.44,,,499.0,5075.0,0.7821,0.832,-0.27956835798246626,,-0.15,K0.5 V,,21.837757871297956,0.7405771511966326,1.30276453598868,0.0,0.0,,,0.9987507809245809,0.9919977651857838,0.14941459935019683
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,2,1,Imaging,2015.0,5800000.0,350.0,0.68,5085.254512,13.67495645,10.956868182794961,1194.0,,,,,0.14,,,215.9789341507922,,,,,,1.0,0.10502645336355358,,,0.22100529067271074
Kepler-756 b,Kepler-756,1,1,Transit,2016.0,1.224866322,,,,1.12,,,5282.0,0.79,0.82,-0.3016515166569917,4.47,-0.19,,,,0.7158586517997685,1.2462961245374011,,,1.0,,0.9824832340150973,0.990986701347152,0.22796772781550845
2MASS J02192210-3925225 b,2MASS J02192210-3925225,1,1,Imaging,2015.0,,156.0,,4417.837,16.14096,5.788595507550966,5.735714917781413,3064.0,0.281,0.108,-2.23,0.035,,M6,185.2926472722993,2.419640266911526e-07,0.08544670078629225,0.1710703965342884,0.0,0.0,1.0,0.006407237992620015,0.4347821307449939,0.08166025546159467,0.24179346692604153
HATS-9 b,HATS-9,1,1,Transit,2015.0,1.915291,0.0312,,,13.85,,1746.0,5599.0,1.56,1.1,0.1448743980537878,,0.38,,,1434.0530252655246,1.181602484057221,2.0263580624715702,0.0,0.0,0.0,,0.923362338378851,0.9994472213630764,0.14383029256572344
HATS-10 b,HATS-10,1,1,Transit,2015.0,3.312846,0.04491,0.501,167.17858,10.861521,0.7,1407.0,5880.0,1.105,1.101,0.117,3.3,0.15,,43.940299784694474,649.1034088263154,1.1313656418058642,1.9158608603192868,0.0,0.0,0.0,0.08562201549179252,0.8419043339015683,0.999452718592235,0.2744384401119404
alf Tau b,alf Tau,2,1,Radial Velocity,2015.0,628.96,1.46,0.1,2056.3601,,,994.0555108950723,4055.0,45.1,1.13,0.1857745521919689,6.6,-0.27,K5 III,,0.7195630279019227,1.3208787159337394,2.462710939498752,1.0,0.9459594689067654,,,0.8200007697539087,0.9995904328350139,0.4312481493913049
2MASS J19383260+4603591 b,2MASS J19383260+4603591,2,3,Eclipse Timing Variations,2015.0,406.0,,0.33,591.16083702,,,,29564.0,0.203,0.48,-1.115655669185445,,,,,,0.13738888740964508,0.16806012383473132,,,,,1.5297408218863884e-68,0.7858349830425586,
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,1,1,Microlensing,2013.0,,0.92,,9.2,,,,,,0.11,-3.3551256019462126,,,,,0.0005215533549105666,,,,,,,,0.08317269649392238,
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,1,1,Microlensing,2014.0,,0.95,,17.0,,,,,,0.11,-3.3551256019462126,,,,,0.0004891332516302532,,,,,,,,0.08317269649392238,
HIP 65891 b,HIP 65891,1,1,Radial Velocity,2015.0,1079.55726,2.794,0.128,1871.37366042,,,,,,2.49,1.3866977148350774,,,,,3.120648912585568,,,,,,,,0.25552985040659504,
HIP 107773 b,HIP 107773,1,1,Radial Velocity,2015.0,144.3,0.72,0.09,629.3034,,,875.4613510279338,4945.0,11.6,2.42,1.87,,0.03,K1 III,,142.9996607447758,8.844886676309127,15.664345637341574,0.0,0.0,,,0.9993280036685167,0.274411048543162,0.09915501369150267
KELT-7 b,KELT-7,1,1,Transit,2015.0,2.73477,,0.0,441.7837,17.9344,0.4219886125004654,,6768.0,1.81,1.76,0.8592943373495244,,0.0,,55.58779418168977,,2.5672358805535747,4.193955643179652,,,0.0,,0.499260360109472,0.6083563035118145,0.20252577005458477
HAT-P-55 b,HAT-P-55,1,1,Transit,2015.0,3.5852313,0.04628,,189.42573057,14.84069045,0.318,1367.0,5804.0,1.105,1.028,0.09656,5.3,0.003,,40.01386060138015,583.1406269629542,1.1084398700006088,1.8833367116822137,0.0,0.0,0.0,0.07091976909124205,0.8661925941962944,0.998865014756922,0.2733999123869365
HATS-8 b,HATS-8,1,1,Transit,2015.0,3.583893,0.04667,0.376,43.86054,9.785457,0.259,1324.0,5679.0,1.086,1.056,0.08282371369227713,5.1,0.21,,23.711796187862948,555.5819297677147,1.0965727245242753,1.8736627653773985,0.0,0.0,0.0,0.07893992164068803,0.9026200704671432,0.999141958773035,0.2779375270796215
WASP-74 b,WASP-74,1,1,Transit,2015.0,2.13775,,0.0,228.8376,15.24424,0.3559275872121212,,5990.0,1.42,0.98,-0.030708735076268038,,0.39,,43.39391421190796,,0.9502344891566142,1.6014812735754524,,,0.0,,0.804286282838474,0.9981670610575072,0.25421459690110343
WASP-83 b,WASP-83,1,1,Transit,2015.0,4.971252,0.059,0.0,95.349,11.65736,0.35,1120.0,5510.0,1.05,1.11,0.1586304257533012,5.0,0.29,G8,32.03140508253503,413.92952248399166,1.204816546727503,2.0747423615622127,0.0,0.0,0.0,0.09730174746418371,0.9438386963005431,0.9994997988929205,0.28493243111938465
